time_ns,source,destination,route,rtt_ns,hop_count,failed_isls,status
37400000000,12,13,12-9-10-11-7-13,41131707.0292263553,5,,NORMAL
37500000000,12,13,12-9-10-11-7-13,41131830.3414104581,5,,NORMAL
37600000000,12,13,12-9-10-11-7-13,41131960.9313030317,5,,NORMAL
37700000000,12,13,12-9-10-11-7-13,41132097.3977998793,5,,NORMAL
37800000000,12,13,12-9-10-11-7-13,41132240.6878815368,5,,NORMAL
37900000000,12,13,12-9-10-11-7-13,41132386.0067280680,5,,NORMAL
38000000000,12,13,12-9-10-11-7-13,41132540.5117475241,5,,NORMAL
38100000000,12,13,12-9-10-11-7-13,41132689.7959750965,5,,NORMAL
38200000000,12,13,12-9-10-11-7-13,41132849.2634133697,5,,NORMAL
38300000000,12,13,12-9-10-11-7-13,41133012.8286833912,5,,NORMAL
38400000000,12,13,12-9-10-11-7-13,41133184.0500508696,5,,NORMAL
38500000000,12,13,12-9-10-11-7-13,41133355.1937479600,5,,NORMAL
38600000000,12,13,12-9-10-11-7-13,41133537.1823442429,5,,NORMAL
38700000000,12,13,12-9-10-11-7-13,41133718.8610443994,5,,NORMAL
38800000000,12,13,12-9-10-11-7-13,41133908.6099300832,5,,NORMAL
38900000000,12,13,12-9-10-11-7-13,41134101.0551910847,5,,NORMAL
39000000000,12,13,12-9-10-11-7-13,41134303.4909971580,5,,NORMAL
39100000000,12,13,12-9-10-11-7-13,41134503.6965314224,5,,NORMAL
39200000000,12,13,12-9-10-11-7-13,41134708.6681300476,5,,NORMAL
39300000000,12,13,12-9-10-11-7-13,41134926.4862142429,5,,NORMAL
39400000000,12,13,12-9-10-11-7-13,41135140.3121477887,5,,NORMAL
39500000000,12,13,12-9-10-11-7-13,41135364.4230715781,5,,NORMAL
39600000000,12,13,12-9-10-11-7-13,41135589.6619744897,5,,NORMAL
39700000000,12,13,12-9-10-11-7-13,41135820.3057061955,5,,NORMAL
39800000000,12,13,12-9-10-11-7-13,41136060.4856599942,5,,NORMAL
39900000000,12,13,12-9-10-11-7-13,41136299.8148357272,5,,NORMAL
40000000000,12,13,12-9-10-11-7-13,41136549.4254775420,5,,NORMAL
40100000000,12,13,12-9-10-11-7-13,41136800.3347562924,5,,NORMAL
40200000000,12,13,12-9-10-11-7-13,41137052.4360146374,5,,NORMAL
40300000000,12,13,12-9-10-11-7-13,41137317.8819547817,5,,NORMAL
40400000000,12,13,12-9-10-11-7-13,41137582.5746777132,5,,NORMAL
40500000000,12,13,12-9-10-11-7-13,41137849.8460865021,5,,NORMAL
40600000000,12,13,12-9-10-11-7-13,41138126.5082857087,5,,NORMAL
40700000000,12,13,12-9-10-11-7-13,41138406.0698955506,5,,NORMAL
40800000000,12,13,12-9-10-11-7-13,41138691.6464357823,5,,NORMAL
40900000000,12,13,12-9-10-11-7-13,41138985.0126102939,5,,NORMAL
41000000000,12,13,12-9-10-11-7-13,41139281.4726293460,5,,NORMAL
41100000000,12,13,12-9-10-11-7-13,41139576.1315330565,5,,NORMAL
41200000000,12,13,12-9-10-11-7-13,41139881.6148435622,5,,NORMAL
41300000000,12,13,12-9-10-11-7-13,41140188.1364032030,5,,NORMAL
41400000000,12,13,12-9-10-11-7-13,41140502.8851795048,5,,NORMAL
41500000000,12,13,12-9-10-11-7-13,41140824.0163029730,5,,NORMAL
41600000000,12,13,12-9-10-11-7-13,41141149.9673225209,5,,NORMAL
41700000000,12,13,12-9-10-11-7-13,41141476.2571020946,5,,NORMAL
41800000000,12,13,12-9-10-11-7-13,41141811.2998811901,5,,NORMAL
41900000000,12,13,12-9-10-11-7-13,41142151.3202774599,5,,NORMAL
42000000000,12,13,12-9-10-11-7-13,41142496.4808579981,5,,NORMAL
42100000000,12,13,12-9-10-11-7-13,41142842.5708199590,5,,NORMAL
42200000000,12,13,12-9-10-11-7-13,41143195.9196425229,5,,NORMAL
42300000000,12,13,12-9-10-11-7-13,41143554.2600067332,5,,NORMAL
42400000000,12,13,12-9-10-11-7-13,41143914.0023049936,5,,NORMAL
42500000000,12,13,12-9-10-11-7-13,41144279.4463309869,5,,NORMAL
42600000000,12,13,12-9-10-11-7-13,41144652.1167015508,5,,NORMAL
42700000000,12,13,12-9-10-11-7-13,41145029.1905724481,5,,NORMAL
42800000000,12,13,12-9-10-11-7-13,41145417.2294087932,5,,NORMAL
42900000000,12,13,12-9-10-11-7-13,41145800.5024625212,5,,NORMAL
43000000000,12,13,12-9-10-11-7-13,41146192.5585419387,5,,NORMAL
43100000000,12,13,12-9-10-11-7-13,41146593.1099051982,5,,NORMAL
43200000000,12,13,12-9-10-11-7-13,41146989.2040947825,5,,NORMAL
43300000000,12,13,12-9-10-11-7-13,41147400.1260403767,5,,NORMAL
43400000000,12,13,12-9-10-11-7-13,41147812.4113165662,5,,NORMAL
43500000000,12,13,12-9-10-11-7-13,41148223.9251711518,5,,NORMAL
43600000000,12,13,12-9-10-11-7-13,41148649.1796685234,5,,NORMAL
43700000000,12,13,12-9-10-11-7-13,41149076.1418280005,5,,NORMAL
43800000000,12,13,12-9-10-11-7-13,41149502.8459581882,5,,NORMAL
43900000000,12,13,12-9-10-11-7-13,41149942.1235061660,5,,NORMAL
44000000000,12,13,12-9-10-11-7-13,41150379.6020194367,5,,NORMAL
44100000000,12,13,12-9-10-11-7-13,41150824.2711492032,5,,NORMAL
44200000000,12,13,12-9-10-11-7-13,41151279.4525505453,5,,NORMAL
44300000000,12,13,12-9-10-11-7-13,41151730.5387101397,5,,NORMAL
44400000000,12,13,12-9-10-11-7-13,41152194.0983671322,5,,NORMAL
44500000000,12,13,12-9-10-11-7-13,41152657.6462036893,5,,NORMAL
44600000000,12,13,12-9-10-11-7-13,41153131.9792120308,5,,NORMAL
44700000000,12,13,12-9-10-11-7-13,41153602.0342082232,5,,NORMAL
44800000000,12,13,12-9-10-11-7-13,41154082.5213294998,5,,NORMAL
44900000000,12,13,12-9-10-11-7-13,41154570.1203298941,5,,NORMAL
45000000000,12,13,12-9-10-11-7-13,41155057.2559185326,5,,NORMAL
45100000000,12,13,12-9-10-11-7-13,41155549.2622567937,5,,NORMAL
45200000000,12,13,12-9-10-11-7-13,41156048.7256014720,5,,NORMAL
45300000000,12,13,12-9-10-11-7-13,41156553.4680556133,5,,NORMAL
45400000000,12,13,12-9-10-11-7-13,41157067.4033345878,5,,NORMAL
45500000000,12,13,12-9-10-11-7-13,41157581.5687375069,5,,NORMAL
45600000000,12,13,12-9-10-11-7-13,41158099.1583047584,5,,NORMAL
45700000000,12,13,12-9-10-11-7-13,41158617.6432556808,5,,NORMAL
45800000000,12,13,12-9-10-11-7-13,41159146.8264161497,5,,NORMAL
45900000000,12,13,12-9-10-11-7-13,41159681.4567805007,5,,NORMAL
46000000000,12,13,12-9-10-11-7-13,41160218.8182873130,5,,NORMAL
46100000000,12,13,12-9-10-11-7-13,41160767.9566119313,5,,NORMAL
46200000000,12,13,12-9-10-11-7-13,41161311.3102913424,5,,NORMAL
46300000000,12,13,12-9-10-11-7-13,41161868.3718264922,5,,NORMAL
46400000000,12,13,12-9-10-11-7-13,41162425.1289501265,5,,NORMAL
46500000000,12,13,12-9-10-11-7-13,41162988.3870756999,5,,NORMAL
46600000000,12,13,12-9-10-11-7-13,41163552.6189047843,5,,NORMAL
46700000000,12,13,12-9-10-11-7-13,41164127.9461972266,5,,NORMAL
46800000000,12,13,12-9-10-11-7-13,41164705.5863692462,5,,NORMAL
46900000000,12,13,12-9-10-11-7-13,41165288.9401020035,5,,NORMAL
47000000000,12,13,12-9-10-11-7-13,41165879.4680710509,5,,NORMAL
47100000000,12,13,12-9-10-11-7-13,41166472.5055005923,5,,NORMAL
47200000000,12,13,12-9-10-11-7-13,41167068.1612130180,5,,NORMAL
47300000000,12,13,12-9-10-11-7-13,41167668.2750682011,5,,NORMAL
47400000000,12,13,12-9-10-11-7-13,41168273.8633904308,5,,NORMAL
47500000000,12,13,12-9-10-11-7-13,41168888.6337599084,5,,NORMAL
47600000000,12,13,12-9-10-11-7-13,41169507.3952012956,5,,NORMAL
47700000000,12,13,12-9-10-11-7-13,41170128.1606531516,5,,NORMAL
47800000000,12,13,12-9-10-11-7-13,41170757.6981955916,5,,NORMAL
47900000000,12,13,12-9-10-11-7-13,41171389.6245637834,5,,NORMAL
48000000000,12,13,12-9-10-11-7-13,41172024.7327120751,5,,NORMAL
48100000000,12,13,12-9-10-11-7-13,41172667.4530430213,5,,NORMAL
48200000000,12,13,12-9-10-11-7-13,41173312.9321856275,5,,NORMAL
48300000000,12,13,12-9-10-11-7-13,41173962.7817795351,5,,NORMAL
48400000000,12,13,12-9-10-11-7-13,41174624.5847060233,5,,NORMAL
48500000000,12,13,12-9-10-11-7-13,41175282.8560365364,5,,NORMAL
48600000000,12,13,12-9-10-11-7-13,41175949.7751893178,5,,NORMAL
48700000000,12,13,12-9-10-11-7-13,41176622.4397496581,5,,NORMAL
48800000000,12,13,12-9-10-11-7-13,41177294.7762191519,5,,NORMAL
48900000000,12,13,12-9-10-11-7-13,41177977.1429433823,5,,NORMAL
49000000000,12,13,12-9-10-11-7-13,41178665.9050979093,5,,NORMAL
49100000000,12,13,12-9-10-11-7-13,41179353.8469310775,5,,NORMAL
49200000000,12,13,12-9-10-11-7-13,41180051.6229452193,5,,NORMAL
49300000000,12,13,12-9-10-11-7-13,41180751.8224946484,5,,NORMAL
49400000000,12,13,12-9-10-11-7-13,41181457.1244466603,5,,NORMAL
49500000000,12,13,12-9-10-11-7-13,41182174.1758534014,5,,NORMAL
49600000000,12,13,12-9-10-11-7-13,41182886.5836793929,5,,NORMAL
49700000000,12,13,12-9-10-11-7-13,41183605.0792980492,5,,NORMAL
49800000000,12,13,12-9-10-11-7-13,41184331.9636967257,5,,NORMAL
49900000000,12,13,12-9-10-11-7-13,41185062.7716762349,5,,NORMAL
50000000000,12,13,12-9-10-11-7-13,41185798.6550438702,5,,NORMAL
50100000000,12,13,12-9-10-11-7-13,41186538.5056698397,5,,NORMAL
50200000000,12,13,12-9-10-11-7-13,41187286.6575461850,5,,NORMAL
50300000000,12,13,12-9-10-11-7-13,41188032.0842607319,5,,NORMAL
50400000000,12,13,12-9-10-11-7-13,41188788.6166917235,5,,NORMAL
50500000000,12,13,12-9-10-11-7-13,41189553.0452189818,5,,NORMAL
50600000000,12,13,12-9-10-11-7-13,41190320.7928666547,5,,NORMAL
50700000000,12,13,12-9-10-11-7-13,41191091.4902044162,5,,NORMAL
50800000000,12,13,12-9-10-11-7-13,41191865.0420034006,5,,NORMAL
50900000000,12,13,12-9-10-11-7-13,41192644.5443583801,5,,NORMAL
51000000000,12,13,12-9-10-11-7-13,41193433.8082896397,5,,NORMAL
51100000000,12,13,12-9-10-11-7-13,41194220.5884659886,5,,NORMAL
51200000000,12,13,12-9-10-11-7-13,41195019.6297471374,5,,NORMAL
51300000000,12,13,12-9-10-11-7-13,41195815.4367068708,5,,NORMAL
51400000000,12,13,12-9-10-11-7-13,41196623.4555279240,5,,NORMAL
51500000000,12,13,12-9-10-11-7-13,41197432.6801242530,5,,NORMAL
51600000000,12,13,12-9-10-11-7-13,41198244.4932541326,5,,NORMAL
51700000000,12,13,12-9-10-11-7-13,41199063.8406911120,5,,NORMAL
51800000000,12,13,12-9-10-11-7-13,41199887.3948227316,5,,NORMAL
51900000000,12,13,12-9-10-11-7-13,41200722.2070451751,5,,NORMAL
52000000000,12,13,12-9-10-11-7-13,41201560.0350322053,5,,NORMAL
52100000000,12,13,12-9-10-11-7-13,41202395.8478744850,5,,NORMAL
52200000000,12,13,12-9-10-11-7-13,41203238.1454487965,5,,NORMAL
52300000000,12,13,12-9-10-11-7-13,41204092.1453886479,5,,NORMAL
52400000000,12,13,12-9-10-11-7-13,41204949.7057384923,5,,NORMAL
52500000000,12,13,12-9-10-11-7-13,41205805.3487983793,5,,NORMAL
52600000000,12,13,12-9-10-11-7-13,41206674.6049236059,5,,NORMAL
52700000000,12,13,12-9-10-11-7-13,41207546.2927365825,5,,NORMAL
52800000000,12,13,12-9-10-11-7-13,41208416.0273480639,5,,NORMAL
52900000000,12,13,12-9-10-11-7-13,41209294.6211506948,5,,NORMAL
53000000000,12,13,12-9-10-11-7-13,41210178.4562259018,5,,NORMAL
53100000000,12,13,12-9-10-11-7-13,41211070.3736570030,5,,NORMAL
53200000000,12,13,12-9-10-11-7-13,41211966.9161411449,5,,NORMAL
53300000000,12,13,12-9-10-11-7-13,41212864.8831965327,5,,NORMAL
53400000000,12,13,12-9-10-11-7-13,41213771.5210917667,5,,NORMAL
53500000000,12,13,12-9-10-11-7-13,41214681.2987159565,5,,NORMAL
53600000000,12,13,12-9-10-11-7-13,41215599.6114167571,5,,NORMAL
53700000000,12,13,12-9-10-11-7-13,41216514.3404078260,5,,NORMAL
53800000000,12,13,12-9-10-11-7-13,41217440.8193146437,5,,NORMAL
53900000000,12,13,12-9-10-11-7-13,41218368.0350508317,5,,NORMAL
54000000000,12,13,12-9-10-11-7-13,41219305.1198985055,5,,NORMAL
54100000000,12,13,12-9-10-11-7-13,41220243.3381702676,5,,NORMAL
54200000000,12,13,12-9-10-11-7-13,41221188.7807608321,5,,NORMAL
54300000000,12,13,12-9-10-11-7-13,41222143.5348924622,5,,NORMAL
54400000000,12,13,12-9-10-11-7-13,41223091.3060509861,5,,NORMAL
54500000000,12,13,12-9-10-11-7-13,41224052.7707580179,5,,NORMAL
54600000000,12,13,12-9-10-11-7-13,41225023.4730897471,5,,NORMAL
54700000000,12,13,12-9-10-11-7-13,41225990.1430473700,5,,NORMAL
54800000000,12,13,12-9-10-11-7-13,41226964.8763772845,5,,NORMAL
54900000000,12,13,12-9-10-11-7-13,41227941.1500777230,5,,NORMAL
55000000000,12,13,12-9-10-11-7-13,41228931.2321276590,5,,NORMAL
55100000000,12,13,12-9-10-11-7-13,41229918.4929019064,5,,NORMAL
55200000000,12,13,12-9-10-11-7-13,41230915.7123069912,5,,NORMAL
55300000000,12,13,12-9-10-11-7-13,41231912.6570568308,5,,NORMAL
55400000000,12,13,12-9-10-11-7-13,41232920.8124624789,5,,NORMAL
55500000000,12,13,12-9-10-11-7-13,41233929.7184973806,5,,NORMAL
55600000000,12,13,12-9-10-11-7-13,41234948.5709603205,5,,NORMAL
55700000000,12,13,12-9-10-11-7-13,41235964.1555090100,5,,NORMAL
55800000000,12,13,12-9-10-11-7-13,41236991.4159123525,5,,NORMAL
55900000000,12,13,12-9-10-11-7-13,41238021.6298362538,5,,NORMAL
56000000000,12,13,12-9-10-11-7-13,41239052.8247080222,5,,NORMAL
56100000000,12,13,12-9-10-11-7-13,41240095.4854176268,5,,NORMAL
56200000000,12,13,12-9-10-11-7-13,41241142.1596520841,5,,NORMAL
56300000000,12,13,12-9-10-11-7-13,41242191.7395654395,5,,NORMAL
56400000000,12,13,12-9-10-11-7-13,41243244.8812068775,5,,NORMAL
56500000000,12,13,12-9-10-11-7-13,41244304.1831830740,5,,NORMAL
56600000000,12,13,12-9-10-11-7-13,41245371.5327487290,5,,NORMAL
56700000000,12,13,12-9-10-11-7-13,41246440.9550623372,5,,NORMAL
56800000000,12,13,12-9-10-11-7-13,41247516.2920399904,5,,NORMAL
56900000000,12,13,12-9-10-11-7-13,41248599.9461361319,5,,NORMAL
57000000000,12,13,12-9-10-11-7-13,41249681.2594586611,5,,NORMAL
57100000000,12,13,12-9-10-11-7-13,41250772.2081772164,5,,NORMAL
57200000000,12,13,12-9-10-11-7-13,41251869.2698313892,5,,NORMAL
57300000000,12,13,12-9-10-11-7-13,41252970.6352805346,5,,NORMAL
57400000000,12,13,12-9-10-11-7-13,41254075.2996857464,5,,NORMAL
57500000000,12,13,12-9-10-11-7-13,41255186.2547301874,5,,NORMAL
57600000000,12,13,12-9-10-11-7-13,41256301.5800428912,5,,NORMAL
57700000000,12,13,12-9-10-11-7-13,41257424.2388450801,5,,NORMAL
57800000000,12,13,12-9-10-11-7-13,41258546.5725233629,5,,NORMAL
57900000000,12,13,12-9-10-11-7-13,41259678.6581949443,5,,NORMAL
58000000000,12,13,12-9-10-11-7-13,41260815.9022081569,5,,NORMAL
58100000000,12,13,12-9-10-11-7-13,41261956.5535302162,5,,NORMAL
58200000000,12,13,12-9-10-11-7-13,41263102.0779878274,5,,NORMAL
58300000000,12,13,12-9-10-11-7-13,41264257.4166502804,5,,NORMAL
58400000000,12,13,12-9-10-11-7-13,41265410.6322332397,5,,NORMAL
58500000000,12,13,12-9-10-11-7-13,41266575.0068124458,5,,NORMAL
58600000000,12,13,12-9-10-11-7-13,41267737.6078519821,5,,NORMAL
58700000000,12,13,12-9-10-11-7-13,41268907.0106048062,5,,NORMAL
58800000000,12,13,12-9-10-11-7-13,41270088.0959372520,5,,NORMAL
58900000000,12,13,12-9-10-11-7-13,41271266.5253133848,5,,NORMAL
59000000000,12,13,12-9-10-11-7-13,41272455.1380835623,5,,NORMAL
59100000000,12,13,12-9-10-11-7-13,41273648.9320584089,5,,NORMAL
59200000000,12,13,12-9-10-11-7-13,41274840.7670617327,5,,NORMAL
59300000000,12,13,12-9-10-11-7-13,41276045.3302214146,5,,NORMAL
59400000000,12,13,12-9-10-11-7-13,41277246.8819945231,5,,NORMAL
59500000000,12,13,12-9-10-11-7-13,41278457.7215584591,5,,NORMAL
59600000000,12,13,12-9-10-11-7-13,41279676.5163730234,5,,NORMAL
59700000000,12,13,12-9-10-11-7-13,41280903.5853006095,5,,NORMAL
59800000000,12,13,12-9-10-11-7-13,41282128.4509057328,5,,NORMAL
59900000000,12,13,12-9-10-11-7-13,41283359.8434830233,5,,NORMAL
60000000000,12,13,12-9-10-11-7-13,41284595.9397452399,5,,NORMAL
60100000000,12,13,12-9-10-11-7-13,41285837.4800416604,5,,NORMAL
60200000000,12,13,12-9-10-11-7-13,41287086.7667217627,5,,NORMAL
60300000000,12,13,12-9-10-11-7-13,41288338.0117715895,5,,NORMAL
60400000000,12,13,12-9-10-11-7-13,41289595.2121230513,5,,NORMAL
60500000000,12,13,12-9-10-11-7-13,41290859.9972854406,5,,NORMAL
60600000000,12,13,12-9-10-11-7-13,41292122.9944490418,5,,NORMAL
60700000000,12,13,12-9-10-11-7-13,41293396.0272838697,5,,NORMAL
60800000000,12,13,12-9-10-11-7-13,41294677.5997104496,5,,NORMAL
60900000000,12,13,12-9-10-11-7-13,41295962.2347973734,5,,NORMAL
61000000000,12,13,12-9-10-11-7-13,41297248.4909098521,5,,NORMAL
61100000000,12,13,12-9-10-11-7-13,41298545.2546068057,5,,NORMAL
61200000000,12,13,12-9-10-11-7-13,41299835.2882352397,5,,NORMAL
61300000000,12,13,12-9-10-11-7-13,41301142.9060188085,5,,NORMAL
61400000000,12,13,12-9-10-11-7-13,41302451.8326292410,5,,NORMAL
61500000000,12,13,12-9-10-11-7-13,41303764.8851271644,5,,NORMAL
61600000000,12,13,12-9-10-11-7-13,41305080.5071151108,5,,NORMAL
61700000000,12,13,12-9-10-11-7-13,41306405.6516174451,5,,NORMAL
61800000000,12,13,12-9-10-11-7-13,41307731.4018776789,5,,NORMAL
61900000000,12,13,12-9-10-11-7-13,41309068.4547120109,5,,NORMAL
62000000000,12,13,12-9-10-11-7-13,41310405.9112337083,5,,NORMAL
62100000000,12,13,12-9-10-11-7-13,41311750.5959318727,5,,NORMAL
62200000000,12,13,12-9-10-11-7-13,41313102.1015842631,5,,NORMAL
62300000000,12,13,12-9-10-11-7-13,41314452.6125791296,5,,NORMAL
62400000000,12,13,12-9-10-11-7-13,41315813.8476700038,5,,NORMAL
62500000000,12,13,12-9-10-11-7-13,41317176.5098109916,5,,NORMAL
62600000000,12,13,12-9-10-11-7-13,41318546.4078398123,5,,NORMAL
62700000000,12,13,12-9-10-11-7-13,41319917.4926787093,5,,NORMAL
62800000000,12,13,12-9-10-11-7-13,41321300.2443271726,5,,NORMAL
62900000000,12,13,12-9-10-11-7-13,41322683.1838321537,5,,NORMAL
63000000000,12,13,12-9-10-11-7-13,41324076.4090421945,5,,NORMAL
63100000000,12,13,12-9-10-11-7-13,41325469.9140320048,5,,NORMAL
63200000000,12,13,12-9-10-11-7-13,41326875.5002262145,5,,NORMAL
63300000000,12,13,12-9-10-11-7-13,41328272.3016580939,5,,NORMAL
63400000000,12,13,12-9-10-11-7-13,41329685.9877543822,5,,NORMAL
63500000000,12,13,12-9-10-11-7-13,41331105.2688538507,5,,NORMAL
63600000000,12,13,12-9-10-11-7-13,41332520.9256325737,5,,NORMAL
63700000000,12,13,12-9-10-11-7-13,41333945.2573664412,5,,NORMAL
63800000000,12,13,12-9-10-11-7-13,41335376.3059337139,5,,NORMAL
63900000000,12,13,12-9-10-11-7-13,41336812.2397922426,5,,NORMAL
64000000000,12,13,12-9-10-11-7-13,41338254.2041686550,5,,NORMAL
64100000000,12,13,12-9-10-11-7-13,41339700.6964109913,5,,NORMAL
64200000000,12,13,12-9-10-11-7-13,41341149.9043646604,5,,NORMAL
64300000000,12,13,12-9-10-11-7-13,41342606.2926066145,5,,NORMAL
64400000000,12,13,12-9-10-11-7-13,41344072.8232422620,5,,NORMAL
64500000000,12,13,12-9-10-11-7-13,41345536.1466961801,5,,NORMAL
64600000000,12,13,12-9-10-11-7-13,41347008.4809921905,5,,NORMAL
64700000000,12,13,12-9-10-11-7-13,41348481.8684554920,5,,NORMAL
64800000000,12,13,12-9-10-11-7-13,41349963.7193143144,5,,NORMAL
64900000000,12,13,12-9-10-11-7-13,41351456.0438644886,5,,NORMAL
65000000000,12,13,12-9-10-11-7-13,41352948.0366934612,5,,NORMAL
65100000000,12,13,12-9-10-11-7-13,41354446.8892027363,5,,NORMAL
65200000000,12,13,12-9-10-11-7-13,41355948.2671555057,5,,NORMAL
65300000000,12,13,12-9-10-11-7-13,41357455.1422867626,5,,NORMAL
65400000000,12,13,12-9-10-11-7-13,41358962.7952083498,5,,NORMAL
65500000000,12,13,12-9-10-11-7-13,41360482.2923317403,5,,NORMAL
65600000000,12,13,12-9-10-11-7-13,41362004.3718054369,5,,NORMAL
65700000000,12,13,12-9-10-11-7-13,41363535.6737203300,5,,NORMAL
65800000000,12,13,12-9-10-11-7-13,41365070.8573746085,5,,NORMAL
65900000000,12,13,12-9-10-11-7-13,41366605.4417881146,5,,NORMAL
66000000000,12,13,12-9-10-11-7-13,41368149.6812717468,5,,NORMAL
66100000000,12,13,12-9-10-11-7-13,41369700.0948826522,5,,NORMAL
66200000000,12,13,12-9-10-11-7-13,41371254.3430622891,5,,NORMAL
66300000000,12,13,12-9-10-11-7-13,41372813.0294911191,5,,NORMAL
66400000000,12,13,12-9-10-11-7-13,41374372.2153349593,5,,NORMAL
66500000000,12,13,12-9-10-11-7-13,41375946.3727377579,5,,NORMAL
66600000000,12,13,12-9-10-11-7-13,41377517.1819215715,5,,NORMAL
66700000000,12,13,12-9-10-11-7-13,41379093.0402786806,5,,NORMAL
66800000000,12,13,12-9-10-11-7-13,41380680.8204946667,5,,NORMAL
66900000000,12,13,12-9-10-11-7-13,41382274.3817124069,5,,NORMAL
67000000000,12,13,12-9-10-11-7-13,41383863.9948932230,5,,NORMAL
67100000000,12,13,12-9-10-11-7-13,41385463.9650353640,5,,NORMAL
67200000000,12,13,12-9-10-11-7-13,41387071.4820063561,5,,NORMAL
67300000000,12,13,12-9-10-11-7-13,41388682.6243931428,5,,NORMAL
67400000000,12,13,12-9-10-11-7-13,41390295.3111756518,5,,NORMAL
67500000000,12,13,12-9-10-11-7-13,41391919.9267489016,5,,NORMAL
67600000000,12,13,12-9-10-11-7-13,41393544.5586686656,5,,NORMAL
67700000000,12,13,12-9-10-11-7-13,41395174.5402158275,5,,NORMAL
67800000000,12,13,12-9-10-11-7-13,41396809.3871911839,5,,NORMAL
67900000000,12,13,12-9-10-11-7-13,41398454.8549695611,5,,NORMAL
68000000000,12,13,12-9-10-11-7-13,41400094.7243192792,5,,NORMAL
68100000000,12,13,12-9-10-11-7-13,41401745.8176604658,5,,NORMAL
68200000000,12,13,12-9-10-11-7-13,41403409.0720603690,5,,NORMAL
68300000000,12,13,12-9-10-11-7-13,41405068.6709738076,5,,NORMAL
68400000000,12,13,12-9-10-11-7-13,41406730.0206511915,5,,NORMAL
68500000000,12,13,12-9-10-11-7-13,41408409.9986110702,5,,NORMAL
68600000000,12,13,12-9-10-11-7-13,41410085.7794254497,5,,NORMAL
68700000000,12,13,12-9-10-11-7-13,41411766.4215944186,5,,NORMAL
68800000000,12,13,12-9-10-11-7-13,41413451.3194873333,5,,NORMAL
68900000000,12,13,12-9-10-11-7-13,41415142.5353580117,5,,NORMAL
69000000000,12,13,12-9-10-11-7-13,41416847.6171904728,5,,NORMAL
69100000000,12,13,12-9-10-11-7-13,41418548.9716735706,5,,NORMAL
69200000000,12,13,12-9-10-11-7-13,41420256.3170109466,5,,NORMAL
69300000000,12,13,12-9-10-11-7-13,41421971.4245767817,5,,NORMAL
69400000000,12,13,12-9-10-11-7-13,41423688.4178437218,5,,NORMAL
69500000000,12,13,12-9-10-11-7-13,41425408.9720873833,5,,NORMAL
69600000000,12,13,12-9-10-11-7-13,41427137.2917537689,5,,NORMAL
69700000000,12,13,12-9-10-11-7-13,41428878.3750071228,5,,NORMAL
69800000000,12,13,12-9-10-11-7-13,41430614.5690300390,5,,NORMAL
69900000000,12,13,12-9-10-11-7-13,41432357.5053059980,5,,NORMAL
70000000000,12,13,12-9-10-11-7-13,41434108.0052002743,5,,NORMAL
70100000000,12,13,12-9-10-11-7-13,41435864.8308292702,5,,NORMAL
70200000000,12,13,12-9-10-11-7-13,41437622.6777568534,5,,NORMAL
70300000000,12,13,12-9-10-11-7-13,41439389.6532144397,5,,NORMAL
70400000000,12,13,12-9-10-11-7-13,41441160.9477868751,5,,NORMAL
70500000000,12,13,12-9-10-11-7-13,41442934.8102772981,5,,NORMAL
70600000000,12,13,12-9-10-11-7-13,41444711.8198875561,5,,NORMAL
70700000000,12,13,12-9-10-11-7-13,41446499.7726046816,5,,NORMAL
70800000000,12,13,12-9-10-11-7-13,41448291.9625654891,5,,NORMAL
70900000000,12,13,12-9-10-11-7-13,41450086.3550200537,5,,NORMAL
71000000000,12,13,12-9-10-11-7-13,41451888.0912642330,5,,NORMAL
71100000000,12,13,12-9-10-11-7-13,41453697.9420123771,5,,NORMAL
71200000000,12,13,12-9-10-11-7-13,41455506.3782923594,5,,NORMAL
